category,name,price,url,image_url,description
Desktop,[STORM] EK-78X3D857Ti,374000,https://www.stormst.com/products/detail/604,https://www.stormst.com/upload/save_image/1208110630_693632a6367c3.png,仕様 / AMD Ryzen7 7800X3D / DDR5メモリ 32GB / RTX 5070Ti 16GB / NVMeSSD 1TB / Windows11 Home 64bit / 無線LAN/Bluetooth対応マザーボード / ※写真はイメージです。搭載するパーツによって異なる場合がございます。
Desktop,[STORM] EK-98X3D857Ti,399800,https://www.stormst.com/products/detail/603,https://www.stormst.com/upload/save_image/1208110342_693631fe94a2c.png,仕様 / AMD Ryzen7 9800X3D / DDR5メモリ 32GB / RTX 5070Ti 16GB / NVMeSSD 1TB / 大画面液晶水冷 / 無線LAN/Bluetooth対応マザーボード / Windows11 Home 64bit / ※写真はイメージです。搭載するパーツによって異なる場合がございます。
Desktop,[STORM] EK-78X3D858,439800,https://www.stormst.com/products/detail/602,https://www.stormst.com/upload/save_image/1208110044_6936314ceab37.png,仕様 / AMD Ryzen7 7800X3D / DDR5メモリ 32GB / RTX 5080 16GB / NVMeSSD 1TB / 大画面液晶水冷 / 無線LAN/Bluetooth対応マザーボード / Windows11 Home 64bit / ※写真はイメージです。搭載するパーツによって異なる場合がございます。
Desktop,[STORM] EK-98X3D858,469800,https://www.stormst.com/products/detail/601,https://www.stormst.com/upload/save_image/1208105727_6936308753b6b.png,仕様 / AMD Ryzen7 9800X3D / DDR5メモリ 32GB / RTX 5080 16GB / NVMeSSD 1TB / 大画面液晶水冷 / 無線LAN/Bluetooth対応マザーボード / Windows11 Home 64bit / ※写真はイメージです。搭載するパーツによって異なる場合がございます。
Desktop,[STORM] EK-995X3D858,509800,https://www.stormst.com/products/detail/600,https://www.stormst.com/upload/save_image/1208105439_69362fdf69b48.png,仕様 / AMD Ryzen9 9950X3D / 大画面液晶水冷 / DDR5メモリ 32GB / RTX 5080 16GB / NVMeSSD 1TB / 無線LAN/Bluetooth対応マザーボード / Windows11 Home 64bit / ※写真はイメージです。搭載するパーツによって異なる場合がございます。
Desktop,[STORM] EK-995X3D859,909800,https://www.stormst.com/products/detail/598,https://www.stormst.com/upload/save_image/1208104311_69362d2fec2cb.png,仕様 / AMD Ryzen9 9950X3D / 大画面液晶水冷 / DDR5メモリ 64GB / RTX 5090 32GB / NVMeSSD 2TB / 無線LAN/Bluetooth対応マザーボード / Windows11 Home 64bit / ※写真はイメージです。搭載するパーツによって異なる場合がございます。
Desktop,[STORM] GKG-75F56Ti8,314800,https://www.stormst.com/products/detail/597,https://www.stormst.com/upload/save_image/1205195654_6932ba76605df.png,仕様 / AMD Ryzen5 7500F / メモリ32GB / RTX 5060Ti 8GB / NVMeSSD 1TB / 無線LAN/Bluetooth対応マザーボード / Windows11 Home 64bit / ※写真はイメージです。搭載するパーツによって異なる場合がございます。
Desktop,[STORM] GKG-97X97XT,404800,https://www.stormst.com/products/detail/596,https://www.stormst.com/upload/save_image/1205192137_6932b231f29f3.png,仕様 / Ryzen7 9700X / DDR5メモリ32GB / RX 9070 XT 16GB / NVMeSSD 1TB / 無線LAN/Bluetooth対応マザーボード / Windows11 Home 64bit / ※写真はイメージです。搭載するパーツによって異なる場合がございます。
Desktop,[STORM] GKG-78X3D97XT,414800,https://www.stormst.com/products/detail/595,https://www.stormst.com/upload/save_image/1205192024_6932b1e81e18c.png,仕様 / Ryzen7 7800X3D / DDR5メモリ32GB / RX 9070 XT 16GB / NVMeSSD 1TB / 無線LAN/Bluetooth対応マザーボード / Windows11 Home 64bit / ※写真はイメージです。搭載するパーツによって異なる場合がございます。
Desktop,[STORM] GKG-98X3D97XT,444800,https://www.stormst.com/products/detail/594,https://www.stormst.com/upload/save_image/1205191756_6932b154bb38f.png,仕様 / Ryzen7 9800X3D / DDR5メモリ32GB / RX 9070 XT 16GB / NVMeSSD 1TB / 無線LAN/Bluetooth対応マザーボード / Windows11 Home 64bit / ※写真はイメージです。搭載するパーツによって異なる場合がございます。
Desktop,[STORM] GKG-75F56,294800,https://www.stormst.com/products/detail/593,https://www.stormst.com/upload/save_image/1205190400_6932ae10a0162.png,仕様 / AMD Ryzen5 7500F / メモリ32GB / RTX 5060 8GB / NVMeSSD 1TB / 無線LAN/Bluetooth対応マザーボード / Windows11 Home 64bit / ※写真はイメージです。搭載するパーツによって異なる場合がございます。
Desktop,[STORM] GKG-97X56,324800,https://www.stormst.com/products/detail/592,https://www.stormst.com/upload/save_image/1205190121_6932ad7178fd0.png,仕様 / AMD Ryzen7 9700X / メモリ32GB / RTX 5060 8GB / NVMeSSD 1TB / 無線LAN/Bluetooth対応マザーボード / Windows11 Home 64bit / ※写真はイメージです。搭載するパーツによって異なる場合がございます。
Desktop,[STORM] GKG-97X56Ti8,344900,https://www.stormst.com/products/detail/591,https://www.stormst.com/upload/save_image/1205184948_6932aabc160fe.png,仕様 / AMD Ryzen7 9700X / メモリ32GB / RTX 5060Ti 8GB / NVMeSSD 1TB / 無線LAN/Bluetooth対応マザーボード / Windows11 Home 64bit / ※写真はイメージです。搭載するパーツによって異なる場合がございます。
Desktop,[STORM] GKG-75F56Ti16,334800,https://www.stormst.com/products/detail/590,https://www.stormst.com/upload/save_image/1205184408_6932a96850f54.png,仕様 / AMD Ryzen5 7500F / DDR5メモリ32GB / RTX 5060Ti 16GB / NVMeSSD 1TB / 無線LAN/Bluetooth対応マザーボード / Windows11 Home 64bit / ※写真はイメージです。搭載するパーツによって異なる場合がございます。
